Time Step,T1,T2,T3,T4,T5,T6,T7,T8,T9,Tf_ghe1,Tf_ghe2,Tf_ghe3,T_ghe1_ext,T_ghe2_ext,T_ghe3_ext,q_ghe1,q_ghe2,q_ghe3
Units,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,W/m,W/m
1797,6.16946621859037,6.585074782230311,5.938273695811504,5.457434806134891,5.43231572887393,4.862726945651512,4.384647840074648,6.067574881720722,6.151564036999691,6.067574881720723,6.22505454786879,6.189925854694004,7.750501923366796,6.382534214016857,6.228287672388317,2.0759522254161555,0.19425694359163187,0.04732070900448729
1798,6.130729888795601,6.448282267715431,5.59234692014976,5.59234692014976,5.567204745942636,4.663540628748353,4.098846720538061,6.010291148151985,6.104747415167302,6.010291148151986,6.187396648805702,6.160424144370801,7.92173557576591,6.364502149459419,6.216100873574301,1.736995196463891,0.16094185081114704,0.050595355943475404
1799,6.0927517688590545,6.316063679192777,5.4245536499423475,5.4245536499423475,5.3988424872976175,4.315015322982792,3.9883385033191217,5.943791540949663,6.055456982645189,5.943791540949662,6.153164244128775,6.1353743816749,7.899244578580204,6.3625369473078885,6.215291780704611,1.7063803511067452,0.18270419175898678,0.06973804882632109
1800,6.057215403330475,6.111813867898497,5.20119597907655,5.20119597907655,5.174550885653536,3.9298859710709158,3.82871299104608,5.8770461783936225,6.00799848215731,5.877046178393622,6.1225817479505364,6.11346331324266,7.925379365741165,6.36811731750745,6.21892814432801,1.7466393617028888,0.2093712551919309,0.0899311822836579
1801,6.0272471755274575,6.101904774436584,5.209418210535981,5.209418210535981,5.183716646910069,3.896282434761756,3.8404587304335407,5.824032565364119,5.968708149475969,5.824032565364119,6.095299285573837,6.0941489195863,7.807606400294697,6.3665660057835565,6.219589689696631,1.723717888501315,0.2357297167095063,0.10900753759646498
1802,5.99806153867684,6.0020551694842155,5.143074646209521,5.143074646209521,5.117897681903278,3.8328714205084733,3.8104895285388554,5.770148502509257,5.929765112057189,5.770148502509257,6.069429645411632,6.076114597670727,7.729807476479659,6.368710788314007,6.222464083284264,1.7704233422945914,0.2703808817456881,0.13221716069202444
1803,5.968394122220631,5.895285165572176,5.088567043357604,5.088567043357604,5.06539346350477,3.7985190012568655,3.7774826699663637,5.713961691221795,5.889719059350051,5.713961691221794,6.043506756462275,6.058308479787009,7.650440712477225,6.373051821702756,6.2268979002239675,1.8609677678529797,0.3166947525566034,0.1620154279961145
1804,5.947254345161498,5.985485294051166,5.161512139520193,5.161512139520193,5.137277420818098,3.8295324273964564,3.7779822534241343,5.679474578235999,5.862810596710961,5.679474578236,6.023229612876552,6.043761486247826,7.580966903047865,6.366984647517104,6.22471237578469,1.7882451891109128,0.32328202375965004,0.17017400147100412
1805,5.726001794094224,4.439689357051273,4.192590804076856,4.192590804076856,4.182897122022298,3.796421423360849,3.711174305576399,5.260320966453433,5.561330174506513,5.260320966453433,5.824713231552959,5.914197930765894,6.809467627330466,6.389105496652486,6.267065687025274,4.817117977130737,1.754994665789279,1.0972528651770899
1806,5.923554887471683,7.541808198140178,7.346208971409751,6.592603014497958,6.5856577668401926,6.295543822814053,6.068256623247853,5.837264619202729,5.88640876999321,5.837264619202729,5.92940990193488,5.966007593161365,5.606272615157605,6.021555184667033,6.045606416329522,-0.9255752011256061,0.3692222549007662,0.318949121497883
1807,6.150132865819886,8.467705731216926,8.15694843954912,7.741468880230992,7.727579333365917,7.466569960051406,7.240110318032748,6.334456203391722,6.212938917392052,6.3344562033917216,6.1066112921423406,6.078354521165981,5.428802088750696,5.8787663808929596,5.943770124939909,-3.8971105452101003,-0.9804370034296995,-0.5791286775760449
1808,6.3403791611796425,9.19632739010302,8.771033030970425,8.791732382574555,8.76518582901675,8.461685598800527,8.21742595081938,6.733011144168908,6.480877897651386,6.733011144168908,6.260261306948555,6.179809176640507,5.248596337518437,5.7875114697282015,5.878740455629628,-5.719875209747754,-1.8216404620960522,-1.1601039723029931
1809,6.475941802645623,9.370000585178097,8.911706577939762,9.009151819047919,8.981854023441539,8.712964950664677,8.510008352185608,6.968620344985284,6.657532813561501,6.968620344985283,6.3853312235656885,6.26840921874176,5.427232337784959,5.8020421021460935,5.87928562392202,-6.273237743173842,-2.3739067091343764,-1.5836796513140536
1810,6.598676305461372,9.541929128267089,9.03056572784499,9.140179788898465,9.113775955148895,8.901098222007263,8.727312429421959,7.164046356353773,6.811413361774058,7.164046356353774,6.502859491516807,6.355548241104018,5.600780283285586,5.84167262667984,5.899683120433977,-6.739012743502806,-2.850280438331135,-1.9651682528261796
1811,6.745439624741752,9.772941809293638,9.260562310494388,9.426278931328257,9.396395353719162,9.23522740828487,9.10167461958551,7.4054232223802625,6.997114588740539,7.4054232223802625,6.639844534305782,6.4578110944574245,5.709171825175016,5.874265846231302,5.918507600174309,-7.6791483111823755,-3.465873218610534,-2.4414963042402302
1812,6.920780376505085,9.98348535478156,9.558094508294818,9.866120672709167,9.83181021945422,9.698532437530066,9.586891861395467,7.695936132611064,7.219279477280826,7.695936132611064,6.802204903866864,6.579638547047093,5.804980403826662,5.908473675122663,5.939997616813362,-8.944843228473653,-4.227642989107478,-3.025712213333433
1813,7.078161888584755,10.088378751734616,9.631066245621975,10.018869891986032,9.98834839476567,9.881452981826001,9.788950621872807,7.915606118929515,7.405419261813391,7.915606118929515,6.959005761836785,6.704153462037743,6.042261615986224,6.002405404744055,6.002887662262095,-9.518953227914329,-4.860736529060874,-3.563314883040708
1814,7.245540515997469,10.351148937325975,9.92898127661057,10.347472375840937,10.32802786913279,10.244935756701024,10.166327401131566,8.168064314349273,7.608696104344473,8.168064314349273,7.119248920590272,6.830505557886606,6.16980122756698,6.070433526831272,6.05231501142874,-10.4794902341594,-5.500302111886503,-4.081064343260248
1815,7.399611540999438,10.574609516274736,10.186635299185165,10.604984624159405,10.58673741962023,10.519395492478372,10.432401447115062,8.384940088941322,7.790577500285914,8.384940088941322,7.2705102352124324,6.952793301814896,6.337478730767583,6.156080381483544,6.11500910334388,-11.099487825774208,-6.041432989571226,-4.541709895736146
1816,7.556471531419626,10.789565253616432,10.46709414202186,10.913679168951283,10.890667633579742,10.835694326318421,10.736676541613676,8.608796909385296,7.9764393831486355,8.608796909385296,7.423126547691556,7.076508272300757,6.480917277156917,6.237456185997815,6.176577161452878,-11.837893618313744,-6.596162393555754,-5.006527903494086
1817,7.590645806549057,10.970476554898827,10.738154532687076,11.123889400946904,11.107869897750936,11.056094868922342,10.911767616001564,8.672079649692197,8.021158352361457,8.672079649692197,7.45160221719706,7.098631468477745,6.432391683382829,6.231124784701924,6.17610458459403,-11.301450188613753,-6.158520792697666,-4.655064358384263
1818,6.772489186459715,7.826571471189537,6.773632990229447,6.789413953125913,6.716987055480733,6.394369914870985,5.467966010506002,7.134035077991584,6.935505056948515,7.134035077991585,6.761791288535829,6.586185334472514,8.800104145477166,6.389547499080073,6.236865611996515,1.5027884420802629,-0.3357625895272859,-0.31508516169733275
1819,6.553113021852221,7.687009093438938,6.794488862621437,6.749514142392784,6.703106242385669,6.35665143829275,5.6075054968990425,6.751962428832006,6.651350968946957,6.751962428832006,6.563315941547539,6.44084108231538,7.896419360764969,6.3746694542630715,6.230331195683802,1.2156761106086902,-0.20038589617752964,-0.22360984767921585
1820,6.4088296692362325,7.0798047199640255,6.145565679348383,5.970673798285491,5.916973261524506,5.501405719720129,4.7844399307723045,6.475115302902547,6.457636052065838,6.475115302902546,6.442341707583717,6.353050946002398,8.16579067503279,6.409568112264885,6.248465839938959,1.7094829969352998,-0.033138179492961745,-0.10574854492785053
1821,6.328138330522458,7.00343803192674,6.206469521461558,5.933240650579355,5.9026892116245335,5.412582264173026,4.8233805596674495,6.341699731432479,6.355024225382569,6.341699731432479,6.366683157588897,6.297411593539473,7.860018903197509,6.391666583745313,6.239798961696378,1.5238621683034264,0.025074634281346805,-0.05782296088643043
1822,6.268135748442834,6.824901428155519,5.910333963389183,5.910333963389183,5.883247775441043,5.152068552178242,4.54800564387116,6.24255011784445,6.279210127395048,6.24255011784445,6.311287635751821,6.255479315354588,7.93709459181774,6.380025153659192,6.231748503314128,1.4429633152906192,0.058532377431146566,-0.02020760844131137
1823,6.218650641763019,6.677475312100631,5.727332595716927,5.727332595716927,5.700050346499675,4.775696011180043,4.427138751773335,6.157938086455845,6.215666813681506,6.157938086455845,6.266179450003962,6.2220607309990354,7.888737421138353,6.37442081355208,6.228454648316565,1.418722402308525,0.08872458189978681,0.005241042999678933
1824,6.173730800935275,6.43468397362051,5.4319193792755,5.4319193792755,5.402462848481791,4.264453978937927,4.153083773884186,6.074792269320783,6.156260658574528,6.074792269320783,6.227545499171555,6.193696677918988,7.996500764757381,6.380298729022326,6.231132697263447,1.4909515677471115,0.11851311895912656,0.029044619339703488
1825,6.1360569173969175,6.412004612430033,5.461132431089652,5.461132431089652,5.433335336848109,4.244089698764589,4.184599465628284,6.0085842746047575,6.107115876925649,6.0085842746047575,6.193331028956431,6.169132392221226,7.832569083581231,6.378077783308103,6.231148907516802,1.4898245783568962,0.1509005195932725,0.050654878426999304
1826,6.1020837652662285,6.318943838537772,5.368694331898082,5.368694331898082,5.341237200863529,4.100005595367579,4.075219473659505,5.9469517410031605,6.062346160802575,5.94695174100316,6.163316278127062,6.147498170367548,7.818684008346817,6.379680815250964,6.232650179932521,1.529257107143121,0.17677581986660684,0.06957155042241166
1827,6.069728160186279,6.218491282542969,5.280613642795774,5.280613642795774,5.253146789608314,3.9760724093716298,3.951633061156664,5.886232949140201,6.019131992967694,5.886232949140201,6.13541865631675,6.127552351293232,7.820832837123738,6.384604363493299,6.23597270961877,1.6017630331653774,0.2063147303107694,0.08976725527954116
1828,6.041537842937368,6.2454237093336955,5.353817167350458,5.353817167350458,5.328125555125033,4.066753604602722,4.011001903616103,5.83836460036087,5.982725738733373,5.838364600360871,6.109041734809315,6.1087516763133625,7.665727297105637,6.3797188692577596,6.234777613893349,1.5906948158085246,0.23562082956604558,0.1097038950849795
1829,6.007652346571536,6.164703633093485,5.3267501904880135,5.3267501904880135,5.293881151732504,4.136051440213478,3.8491519146590893,5.770924077044076,5.936285581128533,5.770924077044075,6.080976897202433,6.089214364220684,7.692696239429064,6.391029717360791,6.242143147312834,1.7782886293711582,0.2869036274871453,0.14151079997893123
1830,5.896713222758562,6.500108111524279,6.210466233709735,5.263243768013417,5.252858117648832,4.879128807219266,4.543375754499552,5.592047088193378,5.792510762334815,5.592047088193378,5.967916477208572,6.015801748957129,6.640718421887203,6.343785866223767,6.239092735579442,2.816431995188839,1.0094779357662416,0.5996958806389746
1831,5.676533243845954,4.869842242482275,4.656966405634437,4.216759669632983,4.206369232788421,3.934807888554807,3.6713566845346945,5.17729768831229,5.495976754452876,5.17729768831229,5.77482093732589,5.882883517438042,6.683238692089886,6.372344186339489,6.269790280423209,5.446216184535282,2.1609351105062085,1.3992433097911472
1832,5.864626467451787,7.279718351827336,6.770892420625652,6.386144438978206,6.362982252694456,5.875555233735989,5.4382568482815214,5.647182084142758,5.78262296296801,5.647182084142758,5.901133731940104,5.958344758290389,5.856107320003993,6.155085379737449,6.13406655361277,0.44273996552092487,0.5381568355124695,0.3723775219475083
1833,5.988416583710141,8.1013528324732,7.534815622067676,7.390158220291594,7.363146360710097,6.959987492378069,6.61886675862945,5.978363899446034,5.977886237412378,5.978363899446034,5.977468283132927,6.0004512651932975,5.337861040262618,5.97657266681982,6.023016292974218,-1.5346664692628142,-0.0021459269156150567,0.05406656819223713
1834,6.122358037599848,8.661682334771513,8.080515119372395,8.02714798809608,8.005553401778359,7.690060989672828,7.424029619629525,6.295848461685267,6.177978732126876,6.295848461685267,6.074842718763284,6.058791529568959,5.167667303741012,5.8538369758413005,5.9396043270110415,-3.1534999933235976,-0.6177568238233145,-0.3331529159337573
1835,6.219991138477414,8.96344841502442,8.3836400871155,8.363338006414587,8.338223790124548,8.055486994472442,7.8415751290024485,6.502676869750933,6.31672804127904,6.502676869750932,6.154022816366134,6.109434678132697,5.163778610499417,5.805368762981336,5.902141314986354,-3.756982219536815,-0.9783320504639338,-0.5816703951831036
1836,6.303928000884797,9.209483735792084,8.636959663417862,8.634462597536379,8.612030513954622,8.365555996732672,8.179993440270795,6.673321963180411,6.433759334570763,6.67332196318041,6.224142034537323,6.155549333815122,5.166650486090026,5.774962105894236,5.877339333059479,-4.253644017093501,-1.2681274883897844,-0.7854441550159021
1837,6.373135333434308,9.368208914081126,8.802736107123033,8.802736107123033,8.78168701149859,8.556244408881106,8.393250888984365,6.805149483432673,6.52761184865333,6.805149483432673,6.284766418221406,6.1965907446125685,5.217048077880981,5.76438335301014,5.865569640571806,-4.5435262543706525,-1.4888055075399331,-0.9470447363765704
1838,6.433355839810473,9.495923959436439,8.93754062421332,8.933014529082556,8.915812888638762,8.706673574771273,8.565543431817785,6.915766882983173,6.607956982662638,6.915766882983173,6.3386233198821715,6.233811676550856,5.265990334148563,5.76147975678117,5.859666370439075,-4.775831792440945,-1.6707357001816225,-1.0830891305755428
1839,6.18421878112406,7.68310079354034,6.539753534272572,6.5235953507395354,6.49220632702056,6.093814850230332,5.765300560740095,6.289473288348423,6.2290533260080565,6.289473288348423,6.176185858960235,6.132979301256636,6.81364601595675,6.062898429572046,6.036905276505215,0.7338689742938171,-0.1586082701876383,-0.1345086119270354
1840,6.157047186492064,8.027301244686743,7.0819218459954065,7.049215524305491,7.021668311088398,6.721538326479703,6.404342119812991,6.257598637299643,6.196806498105758,6.257598637299643,6.143613376311106,6.111607973219269,6.110855154786296,6.029628115322569,6.026409448332781,-0.24895996376197557,-0.1933834876961178,-0.14454489770190931
1841,6.0899915430488845,7.456848138610206,6.515134896842443,6.381506374599882,6.3613609207783615,6.046104818944441,5.538869694760525,6.087667821788577,6.094578442920691,6.087667821788578,6.100625236411292,6.08474937176682,6.636465948816631,6.113582651034006,6.07492030061295,0.7657406972044458,0.018079543676462032,-0.013714550811235198
1842,6.061375132952209,7.310429723160106,6.571520746515489,6.571520746515489,6.544859849723062,6.121628418650288,5.334497848752071,6.02615256857051,6.053964531250426,6.02615256857051,6.078299998595355,6.069844392039962,6.71780728838895,6.130447428620199,6.085724252829499,0.7312795615976143,0.05513495198445353,0.016789616702755153
1843,6.035516546152718,7.154980180790825,6.415419482617601,6.415419482617601,6.388844417434106,5.883640032670861,5.132485031097016,5.965723195151431,6.015884567714577,5.965723195151432,6.059775768707329,6.0579530929391625,6.798961359205847,6.153828342263226,6.100021618163748,0.8795223025501004,0.09927694100344055,0.04440531863108233
1844,5.998670354292091,6.622279079772225,5.781571742798511,5.781571742798511,5.751711346505563,5.113689314741014,4.3320909506714065,5.862065813798614,5.957213020109792,5.862065813798613,6.040466825632073,6.046050164786148,7.392040676925819,6.218867837465534,6.134887309462504,1.4146161720063808,0.16494974036768356,0.08213890604527863
1845,5.980908448744208,6.59144145092602,5.745448824613433,5.745448824613433,5.709414461218241,4.992793550418378,4.351950817458135,5.82258654559145,5.931532922722818,5.822586545591449,6.026861002712765,6.037337621340084,7.293222273724763,6.231135459834081,6.14314231995735,1.3525358421344813,0.18787012963423444,0.097308017484202
1846,5.9581384205989405,6.3284946269247335,5.47033295091988,5.47033295091988,5.445043124540967,4.564450144442429,3.9988406875124425,5.761732911926025,5.896032467380416,5.761732911926025,6.01354457840301,6.029116652848682,7.5246251363396075,6.265356244879998,6.162200838316946,1.596125918253761,0.22799075395337212,0.12049467051580405
1847,5.945596884058865,6.20970972165265,5.323119112648541,5.323119112648541,5.297541019178677,4.228151075366488,3.9029031938150203,5.730588234164131,5.877076960553964,5.73058823416413,6.005254596145069,6.023905368064467,7.55827327451324,6.2799209581260085,6.17073377557497,1.598757851263297,0.2402629517671575,0.12843737521157683
1848,5.929820841916466,5.963314109652364,5.077328652788788,5.077328652788788,5.054307430246114,3.8228165681592885,3.7243660534529184,5.6895319301458445,5.852722217622117,5.689531930145845,5.995513719163855,6.017933555395723,7.654697806838771,6.301495508181865,6.18314489316933,1.7186854526027846,0.2676041019151087,0.1444897482722317
1849,5.913264677047197,5.891740344576448,5.064883327846207,5.064883327846207,5.04379733479431,3.80390956139158,3.7522096610945774,5.652038418833613,5.828482119936039,5.652038418833613,5.98287035840066,6.010159028031376,7.5518671765726495,6.3137022979677075,6.191835936126713,1.7794683725304858,0.3098726507241039,0.17016707987909518
1850,5.894615127400992,5.761804210178996,4.989254229851774,4.984517305744677,4.9644213775828225,3.752430271257828,3.732251123036678,5.6103606343539765,5.801325815281921,5.610360634353975,5.968420348593872,6.0012314841085015,7.488470145671275,6.326480062833768,6.201137152935084,1.8796541691003517,0.3583542017131049,0.20007008194805806
1851,5.871211081508218,5.6477364258625915,4.950332471579066,4.88526005930927,4.8674333616312255,3.7274637506360575,3.709234871588199,5.559250636038175,5.76754763029345,5.559250636038175,5.949807500266814,5.9896835971822355,7.409266400488151,6.340364364495453,6.211819564071023,2.049294606813817,0.4326266245389652,0.24606387019621176
1852,5.833584765619886,5.574320817739698,5.0058788774207095,4.7842343958441385,4.769510972288189,3.739717089711701,3.7041265142665716,5.480660298172138,5.714158210893167,5.480660298172137,5.918468884524069,5.970072256736136,7.257194082077703,6.356277470876002,6.225986302579106,2.415664418806852,0.5953157963444101,0.34798238030503287
1853,5.785912777020177,5.463532528029663,4.986729731592568,4.7238867289515145,4.707017808616074,3.7890257985527316,3.6255516135949155,5.384781473936345,5.647663613326757,5.384781473936343,5.8776854852933695,5.943911821241224,7.144011334277773,6.370589496650396,6.240160029155692,2.8483811323338237,0.798064265307847,0.4796575052150986
1854,5.771066927524947,6.194706122318843,5.7604102204578576,5.35434632501671,5.342983489443848,4.512412162018401,4.008605056711705,5.385418329896761,5.635106801699876,5.385418329896759,5.853584214527601,5.926449928467884,6.762231603081817,6.321750099158441,6.217793055235891,2.4566175522161635,0.8353380606742207,0.5198371143532897
1855,5.766179767609477,6.407937288210402,6.004257426674693,5.583033321987781,5.57275493546984,4.779895359984139,4.28249657464291,5.404877135416441,5.636384607043442,5.404877135416441,5.838953644717069,5.914517093970661,6.527257696189971,6.273030154017698,6.1926495808978785,2.1599753848743535,0.8353624501437934,0.5352545709475269
1856,5.739502227834945,6.3914079869042375,5.9328489826775535,5.4718713155417795,5.462899209949837,4.7226524221676325,4.313929693728782,5.372279200670826,5.605466093368649,5.372279200670826,5.809504624479244,5.8926863815107104,6.430628707612871,6.246730048287661,6.179906669652774,2.3796798193413347,0.9830934967278527,0.6458096488105587
1857,5.752862506493818,6.5527232405541165,5.940565499973026,5.689478629715035,5.680056047763788,4.909058664236605,4.525520009123306,5.418879368442619,5.629692156966773,5.418879368442619,5.814153346925406,5.89362862023901,6.312238727761933,6.209427325408193,6.157565083511246,1.8784265945163714,0.8311248385734638,0.554967345112856
1858,5.765190172288664,6.681935884396928,5.931903902609799,5.767601312109972,5.757803467633754,5.028328771331253,4.6729927645230225,5.457819629945535,5.650937220792225,5.457819629945533,5.819915112783081,5.895764973998878,6.242646495368047,6.182010595620627,6.140592727205529,1.6150456931985209,0.7451334502528649,0.5038155876315551
1859,5.785798853491748,6.821168230132142,6.026425881262025,5.926836885335314,5.91400740197245,5.166329784244172,4.862988654030628,5.512032063531545,5.683198779669298,5.512032063531544,5.832969656289832,5.9030560807174055,6.161075473032461,6.153907249048118,6.122913381765515,1.2614440741303963,0.6237561596410359,0.4273022197000652
1860,5.803727735587803,6.932278019883838,6.118265773699692,6.036774709577891,6.023351048418732,5.289028713764744,5.018306030175498,5.558805401640584,5.711169245842975,5.558805401640584,5.844487609520068,5.909508866724749,6.099304773105671,6.130169817399552,6.107848487606521,1.0263191363259003,0.5424633817053146,0.3766142185342689
1861,5.816673782520227,6.998078993708082,6.177716034563821,6.09992740251482,6.082382469260893,5.353655907544248,5.111038484439675,5.591947907195583,5.7312420705406675,5.591947907195583,5.853124463467616,5.914310024782582,6.072857329951491,6.114301019739648,6.097377979024496,0.9063998982096929,0.49225569892791243,0.3450395588828988
1862,5.830088628695769,7.071936648909686,6.2412205360357325,6.168508542370196,6.154988319586025,5.433225809959004,5.218165852754408,5.6260550997949546,5.75193551505848,5.6260550997949546,5.862080878414066,5.919406472852669,6.033944346835501,6.098106657033176,6.086877430646861,0.7595873610566456,0.4395364663898794,0.3118709890184308
1863,5.835096958494417,7.07881958153305,6.262992199235228,6.1693878884383375,6.1586445070882725,5.463765429614099,5.222432570344048,5.63828588752165,5.759646351217548,5.63828588752165,5.8658367569514605,5.921326223953695,6.0541392046992515,6.093387626381271,6.083006096689841,0.7884904385966969,0.43145425905823376,0.30655769354254564
1864,5.8367250456273645,7.0741988627142165,6.263542231959233,6.148569725551095,6.13817655447125,5.482413846844228,5.202762962288667,5.641706991227791,5.762088335188801,5.641706991227791,5.867422011154685,5.922024143271438,6.080651020166915,6.093137031081579,6.081959951354074,0.8376729552549682,0.43075051788394975,0.3052186433233238
1865,5.7903801739341185,6.402747863722367,5.587722179544613,5.3399938332107695,5.327220451678082,4.611860004024871,4.167594099537698,5.489263412813812,5.681919486764566,5.48926341281381,5.850493551471477,5.914335244985038,6.810932726089925,6.211723690129143,6.14675100320551,2.085287708822384,0.5699373970723869,0.3666981741086492
1866,5.769070133675242,6.053543579703947,5.483073001684517,5.122880867010982,5.1083609745569705,4.308674548289075,3.703538156330586,5.415440032360471,5.643921947249919,5.415440032360472,5.843843622778184,5.912096632447039,7.127341908390357,6.2722472131958975,6.180271317644157,2.326022965290179,0.5820874453594969,0.3643786394606849
1867,5.73163225482151,5.826791091589494,5.346551407194061,4.847989791698446,4.835512692023482,4.123677505615062,3.6369375405056754,5.330897350922538,5.589193489060954,5.330897350922538,5.815202609932066,5.894419415690717,7.024857161339401,6.2995078689415935,6.19964534232048,2.7269524394981652,0.7796391622731706,0.4913555682388314
1868,5.683854238577504,5.398837699009876,4.983135598132902,4.53643153149456,4.525834696450775,3.8892919002740767,3.503389880044924,5.231985195824964,5.521993975333999,5.231985195824963,5.775751657404405,5.868837396570081,6.960580511605004,6.319518118983846,6.215680817806162,3.2094467674496086,1.0095998157765014,0.6439769256200826
1869,5.647493268368489,5.35206994330329,4.971069610083119,4.4255282356570245,4.411890668490108,3.803180495594376,3.5146820653441795,5.169367595277209,5.474413539730399,5.169367595277209,5.7413287411269405,5.8452986725263045,6.82405312521024,6.313289886976672,6.216183805322211,3.3520617367819674,1.1586788167576776,0.7513390550026579
1870,5.613333102670465,5.207722442016844,4.849113509454873,4.339519996665569,4.330356729861688,3.7066069162696476,3.4697026279580125,5.110738030623746,5.429955030290063,5.110738030623745,5.70926990499809,5.822908042533779,6.751773433289478,6.307801779372433,6.215861054777497,3.525051331160775,1.2856855964704603,0.8440887604516253
1871,5.5769580635214355,5.142407218739164,4.81168585045747,4.225921039743049,4.217296683192511,3.5888652064659348,3.467309659148578,5.054173807462543,5.384371173668951,5.054173807462543,5.673293869099558,5.797057366209989,6.641037955776507,6.292413930736573,6.209743558751027,3.6959530271339522,1.4419877520063245,0.9611842224799307
1872,5.563343247922611,5.091206580571489,4.7527966285855126,4.209893675047331,4.2002014921279995,3.5089163574720645,3.4712087803125007,5.03693009136273,5.368569673582943,5.036930091362731,5.658754308025628,5.785941618596517,6.602651402412959,6.280578524688525,6.203313563610092,3.5652994460662972,1.4159541162097116,0.9503964427503245
1873,5.536815001604649,5.058012037784575,4.737801275943017,4.151340898582109,4.141915843971141,3.4711464523706574,3.4510480951912488,4.996609498457583,5.33576342207876,4.996609498457583,5.63252310524729,5.766588235348518,6.542170901723918,6.268436712036997,6.1974130486182775,3.713533464276363,1.527915005001791,1.035146425070351
1874,5.522963300628897,5.008793455931574,4.68533616097571,4.139090648167058,4.129817407493744,3.4422156544786144,3.433738049263371,4.977003144155908,5.319158173071864,4.977003144155908,5.618543823373326,5.7558834464083635,6.520268239048445,6.260084502590743,6.192608719744862,3.668088647634081,1.5248372364676146,1.0380245251202624
1875,5.496732152781001,4.9835705235738175,4.676286339228758,4.082965468170696,4.073909948743891,3.4174547836695437,3.409410209062527,4.937393437336253,5.286868102420743,4.937393437336253,5.592658434369671,5.7365767817641515,6.465376665609978,6.24792343140309,6.186285461107559,3.8266339350546086,1.6410253906611265,1.126236506671783
1876,5.503219558517832,5.094506071277685,4.760368708774295,4.1616343984283635,4.151878146205467,3.4423405866270462,3.421387249932055,4.951652522157051,5.296341125054371,4.951652522157051,5.597943652589528,5.739652053904642,6.481917794382047,6.244234783022004,6.182962982754914,3.5253933372741093,1.4889120772199071,1.0212905064735442
1877,4.52899576447935,2.804352283375363,2.7300233564793164,2.58038237233925,2.5774932393494367,2.422941359333794,2.3972382117164512,3.703480759247945,4.187209496548503,3.7034807592479453,4.6104721416864916,4.9196086421146035,5.0097233067794384,5.517463524125038,5.652007787680705,13.319704141427147,9.248555634430648,7.468245427168106
1878,4.564138145580625,4.142983608979986,4.049972585302863,2.9815287582375816,2.9781776237756743,2.7969580394783753,2.6890446440945017,3.821466280046006,4.253668501934447,3.8214662800460064,4.6318454460868335,4.9189605954619715,4.953887915997511,5.44222461212766,5.584252688989495,9.31963086024463,6.669277983184727,5.47523689858341
1879,4.942128769275091,5.242127515136277,4.938516966906118,3.770516103870539,3.7571175122197724,3.420242278349394,3.200481260674842,4.312663309429599,4.684961601342791,4.312663309429599,5.010722606766834,5.236034104054862,5.424845358184355,5.708781904104069,5.787106606766932,4.798107349383044,3.011524460954062,2.377403077370418
1880,5.196316116138392,6.050416357254993,5.568101193563838,4.802742421168631,4.772722531633413,4.316604089502315,4.041547576716348,4.727161137910298,5.002275613535313,4.727161137910297,5.2430007797072005,5.41807669054191,5.412774699104248,5.758840421504103,5.833877767548508,2.283183120031015,1.7178136919324474,1.3846721448434436
1881,5.371948090495947,6.657674885701892,6.0829473436896535,5.566142269642527,5.5321092081483485,5.074864009144452,4.821933217015584,5.052767749548188,5.234400410085909,5.052767749548189,5.393328988056417,5.529145439535993,5.2836022820807935,5.733890226564644,5.823890468986077,0.7362155854193783,1.0861741041456552,0.9400494892392017
1882,5.5151336480866835,7.158908508189646,6.463211114361666,6.1508710806148645,6.115009335359284,5.682016487761922,5.446921763018607,5.324435721167337,5.426116771214883,5.324435721167337,5.515087690006484,5.616867221654455,5.201949679316066,5.705739658845632,5.807617672094027,-0.3822290639912002,0.5949471670082473,0.5952544879844344
1883,5.6536545604109865,7.670569201661764,6.911828011095848,6.754000613830259,6.709949092610705,6.29597798508099,6.099304945827742,5.593835799723287,5.613734057018287,5.593835799723287,5.631145032151409,5.699277992859786,5.088366653618832,5.66845426457953,5.784821928701286,-1.524588685391227,0.11253156411012695,0.25801637487252793
1884,5.789429095670056,8.08382799791403,7.430657229242317,7.332382741094862,7.2798873229193255,6.89238603451295,6.721945206854387,5.860898384413424,5.798937747897516,5.860898384413424,5.744722190946096,5.778562064552959,4.999851561972463,5.628545997478767,5.758186381208404,-2.6202789932741464,-0.3535394723344059,-0.06200589056236468
1885,5.914254314098057,8.408449216476848,7.679972670264931,7.740901259013231,7.692520273373823,7.337164818467623,7.1905687962475024,6.097269125779009,5.966820055970362,6.097269125779009,5.852677119887795,5.854179180529706,5.003969455310516,5.60808511399658,5.7415383050890485,-3.4484829031723225,-0.7714914522996607,-0.35529154873797464
1886,6.031730493341923,8.68922767978885,8.01964664284965,8.067183020223936,8.036364743601226,7.70558028773718,7.58155348911589,6.3120779513566605,6.122574772788084,6.312077951356661,5.956759491540581,5.927908459689167,5.0426024135974306,5.6014410317245,5.733242146590249,-4.151814097730745,-1.1620674418447663,-0.6366553108254064
